Arquivo;CodProj;Data de Início;Data de Conclusão;CNPJ;Entidade;Tipo de Entidade;Unidade Federativa;Região
APLPED03056_RELATORIOFINALPED_0002_S06.XML;PD-03056-0002;01SEP2015;30SEP2018;43588755000161;FUNDAÇÃO PARA O DESENVOLVIMENTO TECNOLÓGICO DA ENGENHARIA;Executora;SP;Sudeste
APLPED03223_RELATORIOFINALPED_0005_S08.xml;PD-03223-0005;16MAY2014;31DEC2016;09474731000143;Sinapsis Inovação em Energia S/S LTDA;Executora;SP;Sudeste
APLPED03223_RELATORIOFINALPED_0005_S08.xml;PD-03223-0005;16MAY2014;31DEC2016;57124471000129;Força e Luz Engenharia LTDA;Executora;SP;Sudeste
APLPED03637_RELATORIOFINALPED_0001_S24.xml;PD-03637-0001;12SEP2013;11SEP2018;21238738000161;Fundação de Apoio Universitário;Executora;MG;Sudeste
APLPED0369_RELATORIOFINALPED_0004_S18.xml;PD-00369-0004;20SEP2012;30JUL2015;00662270000320;Instituto Nacional de Metrologia, Qualidade e Tecnologia;Executora;RJ;Sudeste
APLPED0369_RELATORIOFINALPED_0004_S18.xml;PD-00369-0004;20SEP2012;30JUL2015;06062204000303;Centro de Gestão de Tecnologia e Inovação;Executora;SP;Sudeste
APLPED0369_RELATORIOFINALPED_0006_S14.xml;PD-00369-0006;;;42288886000760;CENTRO DE PESQUISA DE ENERGIA ELÉTRICA;Executora;RJ;Sudeste
APLPED0369_RELATORIOFINALPED_0006_S14.xml;PD-00369-0006;;;43588755000161;FUNDAÇÃO PARA O DESENVOLVIMENTO TECNOLOGICO DA ENGENHARIA;Executora;SP;Sudeste
APLPED0371_RELATORIOFINALPED_0021_S02.XML;PD-00371-0021;27JAN2014;20SEP2016;04991083000189;Núcleo de Estudos e Pesquisa do Nordeste;Executora;CE;Nordeste
APLPED0372_RELATORIOFINALPED_0031_S08.xml;PD-00372-0031;01MAR2012;28FEB2015;00394445009826;Universidade Federal do Pará;Executora;PA;Norte
APLPED0372_RELATORIOFINALPED_0508_S16.XML;PD-00372-0508;;;43588755000161;FDTE Fundação para o desenvolvimento tecnológico da engenharia;Executora;SP;Sudeste
APLPED0372_RELATORIOFINALPED_0508_S16.XML;PD-00372-0508;;;72060999000175;Fundação Coordenação de Projetos, Pesquisas e Estudos Tecnológicos;Executora;RJ;Sudeste
APLPED0380_RELATORIOFINALPED_0001_S12.xml;PD-00380-0001;;;02980103000190;FUNDAÇÃO ESPÍRITO-SANTENSE DE TECNOLOGIA - FEST;Executora;ES;Sudeste
APLPED0380_RELATORIOFINALPED_0002_S09.xml;PD-00380-0002;03MAY2010;30JUN2015;10480358000195;Miranda Engenharia Pesquisa e Desenvolvimento LTDA;Executora;ES;Sudeste
APLPED0380_RELATORIOFINALPED_0002_S09.xml;PD-00380-0002;03MAY2010;30JUN2015;18025536000127;FUPAI - Fundação de Pesquisa e Assessoramento A Industria;Executora;MG;Sudeste
APLPED0380_RELATORIOFINALPED_0002_S09.xml;PD-00380-0002;03MAY2010;30JUN2015;21040001000130;UNIFEI - Universidade Federal de Itajubá;Executora;MG;Sudeste
APLPED0380_RELATORIOFINALPED_0004_S11.xml;PD-00380-0004;;;02279806000196;Daimon Engenharia e Sistemas S/C Ltda;Executora;SP;Sudeste
APLPED0380_RELATORIOFINALPED_0005_S07.xml;PD-00380-0005;;;04849297000115;Lupa Tecnologia e Sistemas Ltda;Executora;MG;Sudeste
APLPED0380_RELATORIOFINALPED_0006_S08.xml;PD-00380-0006;;;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Executora;PR;Sul
APLPED0380_RELATORIOFINALPED_0008_S08.xml;PD-00380-0008;;;02980103000190;Fundação Espírito-Santense de Tecnologia;Executora;ES;Sudeste
APLPED0380_RELATORIOFINALPED_0014_S04.xml;PD-00380-0014;;;04849297000115;Lupa Tecnologia e Sistemas LTDA;Executora;MG;Sudeste
APLPED0380_RELATORIOFINALPED_0017_S04.xml;PD-00380-0017;07JAN2014;08APR2015;02279806000196;DAIMON Engenharia e Sistemas;Executora;SP;Sudeste
APLPED0381_RELATORIOFINALPED_0002_S02.xml;PD-00381-0002;;;21415112000183;Fundação Theodomiro Santiago;Executora;MG;Sudeste
APLPED0381_RELATORIOFINALPED_0004_S06.xml;PD-00381-0004;;;51619104000110;Fundação de Ciência, Aplicações e Tecnologia Espaciais;Executora;SP;Sudeste
APLPED0381_RELATORIOFINALPED_0005_S03.xml;PD-00381-0005;;;01715975000169;Instituto de Tecnologia para o Desenvolvimento - LACTEC;Executora;PR;Sul
APLPED0382_RELATORIOFINALPED_0025_S04.xml;PD-00382-0025;29DEC2008;01MAR2011;28019214000129;Fundação Padre Leonel Franca;Executora;RJ;Sudeste
APLPED0382_RELATORIOFINALPED_0025_S04.xml;PD-00382-0025;29DEC2008;01MAR2011;33555921000170;Pontifícia Universidade Católica;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0003_S11.xml;PD-00383-0003;;;02901741000179;MAZZA CONSULTORIA TÉCNICA E SERVIÇOS S.A.;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0005_S10.xml;PD-00383-0005;18MAY2010;18JUL2013;30205454000160;FUNDAÇÃO CULTURAL DOM MANOEL PEDRO DA CUNHA CINTRA;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0009_S02.xml;PD-00383-0009;24MAR2010;24MAR2013;02608089000107;Holos Brasil Serviço Naval Ltda;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0014_S03.xml;PD-00383-0014;;;72060999000175;FUNDACAO COORDENACAO DE PROJETOS, PESQUISAS E ESTUDOS TECNOLOGICOS COPPETEC;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0015_S04.xml;PD-00383-0015;22JUL2010;21JUL2015;06289015000106;JOSE OTAVIO SIMOES GESTÃO;Executora;SP;Sudeste
APLPED0383_RELATORIOFINALPED_0015_S04.xml;PD-00383-0015;22JUL2010;21JUL2015;72060999000175;FUNDAÇÃO COORDENAÇÃO DE PROJETOS, PESQUISAS E ESTUDOS TECNOLOGICOS COPPETEC;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0016_S06.xml;PD-00383-0016;18MAY2010;18MAY2015;07366221000127;OITIS CONSULTORIA e LOGISTICA SOCIEDADE SIMPLES LIMITADA;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0016_S06.xml;PD-00383-0016;18MAY2010;18MAY2015;31165384000126;Fundação Bio Rio;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0016_S06.xml;PD-00383-0016;18MAY2010;18MAY2015;72060999000175;FUNDACAO COORDENACAO DE PROJETOS, PESQUISAS E ESTUDOS TECNOLOGICOS COPPETEC;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0017_S03.XML;PD-00383-0017;;;04897383000101;Matrix Engenharia em Energia Ltda;Executora;SP;Sudeste
APLPED0383_RELATORIOFINALPED_0018_S02.xml;PD-00383-0018;01AUG2010;31JUL2015;47035662000160;Fundação para o Incremento da Pesquisa e do Aperfeiçoamento Industrial - FIPAI;Executora;SP;Sudeste
APLPED0383_RELATORIOFINALPED_0019_S03.XML;PD-00383-0019;18MAY2010;18MAY2015;01715975000169;Instituto de Tecnologia para o Desenvolvimento Lactec;Executora;PR;Sul
APLPED0383_RELATORIOFINALPED_0019_S03.XML;PD-00383-0019;18MAY2010;18MAY2015;06289015000106;José Otávio Simões Gestão ME;Executora;CE;Nordeste
APLPED0383_RELATORIOFINALPED_0019_S03.XML;PD-00383-0019;18MAY2010;18MAY2015;08094568000120;Praex Technology Ltda;Executora;PR;Sul
APLPED0383_RELATORIOFINALPED_0023_S02.XML;PD-00383-0023;;;36125169000115;Sosama Mercantil e Industrial Ltda;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0025_S05.xml;PD-00383-0025;;;09286435000119;EON ASSESSORIA EMPRESARIAL LTDA;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0027_S01.xml;PD-00383-0027;19MAY2010;18MAY2015;02131145000157;Pro Energy Engenharia LTDA;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0027_S01.xml;PD-00383-0027;19MAY2010;18MAY2015;72060999000175;Fundação Coordenação de Projetos, Pesquisas e Estudos Tecnológicos - COPPETEC;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0028_S01.xml;PD-00383-0028;01JUL2010;30JUN2015;05140301000134;Enersud Industria e Soluções Energéticas LTDA;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0028_S01.xml;PD-00383-0028;01JUL2010;30JUN2015;72060999000175;Fundação Coordenação de Projetos, Pesquisas e Estudos Tecnológicos - Coppetec;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0029_S02.xml;PD-00383-0029;13MAY2010;13JAN2014;07366221000127;OITIS CONSULTORIA e LOGISTICA SOCIEDADE SIMPLES LIMITADA;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0029_S02.xml;PD-00383-0029;13MAY2010;13JAN2014;72060999000175;FUNDACAO COORDENACAO DE PROJETOS, PESQUISAS E ESTUDOS TECNOLOGICOS;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0030_S23.xml;PD-00383-0030;18MAY2010;08SEP2014;01715975000169;Instituto de Tecnologia para o Desenvolvimento - LACTEC;Executora;PR;Sul
APLPED0383_RELATORIOFINALPED_0030_S23.xml;PD-00383-0030;18MAY2010;08SEP2014;08094568000120;PRAEX;Executora;PR;Sul
APLPED0383_RELATORIOFINALPED_0034_S01.XML;PD-00383-0034;13DEC2010;12NOV2015;01715975000169;INSTITUTO DE TECNOLOGIA PARA O DESENVOLVIMENTO - LACTEC;Executora;PR;Sul
APLPED0383_RELATORIOFINALPED_0034_S01.XML;PD-00383-0034;13DEC2010;12NOV2015;03374073000131;ZIDESIGN CONSULTORIA EM DESIGN E TECNOLOGIA LTDA.;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0034_S01.XML;PD-00383-0034;13DEC2010;12NOV2015;04897383000101;MATRIX ENGENHARIA EM ENERGIA LTDA.;Executora;SP;Sudeste
APLPED0383_RELATORIOFINALPED_0037_S10.xml;PD-00383-0037;;;04639193000186;Speedy Construção Serviços e Consultoria Ltda;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0038_S02.xml;PD-00383-0038;19APR2011;19FEB2016;03438229000109;Fundação Euclides da Cunha - FEC;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0038_S02.xml;PD-00383-0038;19APR2011;19FEB2016;28523215000106;Universidade Federal Fluminense - UFF;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0039_S04.xml;PD-00383-0039;20JUL2011;20FEB2016;04897383000101;Matrix Engenharia em Energia LTDA;Executora;SP;Sudeste
APLPED0383_RELATORIOFINALPED_0044_S01.xml;PD-00383-0044;;;07639095000137;ILOS/LGSC- Instituto de Logística e Supply Chain LTDA;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0049_S06.xml;PD-00383-0049;02JUN2011;31MAY2016;46546479000167;Roland Berger Strategy Consultants LTDA;Executora;SP;Sudeste
APLPED0383_RELATORIOFINALPED_0049_S06.xml;PD-00383-0049;02JUN2011;31MAY2016;72060999000175;Fundacao Coordenacao de Projetos, Pesquisas e Estudos Tecnologicos;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_0051_S01.XML;PD-00383-0051;;;06948775000170;SCIENTIA CONSULTORIA E PESQUISA LTDA;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_9004_S08.xml;PD-00383-9004;;;28019214000129;FUNDAÇÃO PADRE LEONEL FRANÇA;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_9006_S05.xml;PD-00383-9006;;;07312829000179;Tecnoclade Sistemas e Projetos Eletrônicos Ltda;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_9006_S05.xml;PD-00383-9006;;;72060999000175;Coppetec - Fundação Coordenação de Projetos, Pesquisa e Estudos Tecnológicos;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_9007_S06.xml;PD-00383-9007;18MAY2010;17MAY2015;02131145000157;PRO-ENERGY ENGENHARIA LTDA.;Executora;RJ;Sudeste
APLPED0383_RELATORIOFINALPED_9007_S06.xml;PD-00383-9007;18MAY2010;17MAY2015;72060999000175;FUNDAÇÃO COORDENAÇÃO DE PROJETOS, PESQUISAS E ESTUDOS TECNOLOGICOS COPPETEC;Executora;RJ;Sudeste
APLPED0385_RELATORIOFINALPED_0002_S04.xml;PD-00385-0002;;;01664591000164;Fundação Para o Desenvolvimento de Bauru - FUNDEB;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0002_S04.xml;PD-00385-0002;;;48031918003069;Universidade Estadual Paulista (UNESP);Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0002_S04.xml;PD-00385-0002;;;63025530002824;Escola de Engenharia de São Carlos;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0003_S01.xml;PD-00385-0003;;;01263896000598;Instituto Nacional de Pesquisas Espaciais;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0003_S01.xml;PD-00385-0003;;;51619104000110;Fundação de Ciência, Aplicações e Tecnologia;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0004_S05.xml;PD-00385-0004;;;46068425000133;Universidade Estadual de Campinas;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0004_S05.xml;PD-00385-0004;;;49607336000106;Fundação de Desenvolvimento da UNICAMP;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0004_S05.xml;PD-00385-0004;;;96499728000189;Instituto de Pesquisa em Informática e Autom;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0005_S07.xml;PD-00385-0005;;;00357503000119;Fundação de Ensino, Pesquisa e Extensão de I;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0005_S07.xml;PD-00385-0005;;;03913941000104;M. FAP Consultoria Elétrica e Comércio Ltda.;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0005_S07.xml;PD-00385-0005;;;48031918001520;Universidade Estadual Paulista - Campus de I;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0006_S04.xml;PD-00385-0006;;;46068425000133;Universidade Estadual de Campinas;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0006_S04.xml;PD-00385-0006;;;49607336000106;Fundação de Desenvolvimento da Unicamp;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0007_S02.xml;PD-00385-0007;;;46068425000133;Universidade Estadual de Campinas;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0007_S02.xml;PD-00385-0007;;;49607336000106;Fundação de Desenvolvimento da Unicamp;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0008_S02.xml;PD-00385-0008;;;01664591000164;Fundação Para o Desenvolvimento de Bauru (FUNDEB);Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0008_S02.xml;PD-00385-0008;;;48031918003069;Universidade Estadual Paulista (UNESP);Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0008_S02.xml;PD-00385-0008;;;63025530002824;Escola de Engenharia de São Carlos;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0017_S01.xml;PD-00385-0017;;;28019214000129;Fundação Padre Leonel Franca;Executora;RJ;Sudeste
APLPED0385_RELATORIOFINALPED_0017_S01.xml;PD-00385-0017;;;33555921000170;Pontifícia Universidade Católica;Executora;RJ;Sudeste
APLPED0385_RELATORIOFINALPED_0018_S01.xml;PD-00385-0018;;;31936362000112;Engenho Pesquisa e Desenvolvimento e Consult;Executora;RJ;Sudeste
APLPED0385_RELATORIOFINALPED_0018_S01.xml;PD-00385-0018;;;33663683005509;Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa de Engenharia - UFRJ;Executora;RJ;Sudeste
APLPED0385_RELATORIOFINALPED_0022_S01.xml;PD-00385-0022;;;08869913000150;Instituto Tecnológico de Pesquisa da Baixada Santista;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0022_S01.xml;PD-00385-0022;;;69045144000160;ECIL INFORMÁTICA INDUSTRIA E COMÉRCIO LTDA.;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0024_S02.xml;PD-00385-0024;;;86368602000111;ServiceWare Tecnologia e Inovação Ltda;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0031_S02.xml;PD-00385-0031;;;01263896000598;Instituto Nacional de Pesquisas Espaciais;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0031_S02.xml;PD-00385-0031;;;48031918001520;Universidade Estadual Paulista - Campus de I;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0031_S02.xml;PD-00385-0031;;;63025530004282;Instituto de Eletrotécnica e Energia;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0031_S02.xml;PD-00385-0031;;;68314830000127;Fundação de Apoio à Universidade de São Paul;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0031_S02.xml;PD-00385-0031;;;83899526000182;Universidade Federal de Santa Catarina;Executora;SC;Sul
APLPED0385_RELATORIOFINALPED_0033_S01.xml;PD-00385-0033;;;00429640000111;RTA - Rede de Tecnologia Ltda;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0033_S01.xml;PD-00385-0033;;;01664591000164;Fundação Para o Desenvolvimento de Bauru (FU;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0033_S01.xml;PD-00385-0033;;;03913941000104;M. FAP Consultoria Elétrica e Comércio Ltda.;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0033_S01.xml;PD-00385-0033;;;48031918003069;Universidade Estadual Paulista (UNESP) /  FU;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0033_S01.xml;PD-00385-0033;;;63025530002824;Escola de Engenharia de São Carlos - Univers;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0036_S01.xml;PD-00385-0036;;;02641663000110;Centro de Pesquisas e Desenvolvimento em Telecomunicações;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0037_S02.xml;PD-00385-0037;01SEP2011;01SEP2011;08799697000114;Labh2 Inovação Desenvolvimento e Consultoria LTDA.;Executora;RJ;Sudeste
APLPED0385_RELATORIOFINALPED_0037_S02.xml;PD-00385-0037;01SEP2011;01SEP2011;33663683005509;Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa de Engenharia - UFRJ;Executora;RJ;Sudeste
APLPED0385_RELATORIOFINALPED_0037_S02.xml;PD-00385-0037;01SEP2011;01SEP2011;72060999000175;Fundação Coordenação de Projetos, Pesquisas e Estudos Tecnológicos;Executora;RJ;Sudeste
APLPED0385_RELATORIOFINALPED_0041_S01.xml;PD-00385-0041;;;00394429002073;Instituto Tecnológico de Aeronáutica - Centr;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0041_S01.xml;PD-00385-0041;;;05163715000189;Advus Desenvolvimento de Software Ltda.;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0041_S01.xml;PD-00385-0041;;;47035662000160;FUNDAÇÃO PARA O INCREMENTO DA PESQUISA E DO;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0041_S01.xml;PD-00385-0041;;;63025530002824;Escola de Engenharia de São Carlos - Univers;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0043_S08.xml;PD-00385-0043;;;01169244000165;Sygma Tecnologia Engenharia Industria e Comércio LTDA;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0043_S08.xml;PD-00385-0043;;;04396868000103;MANVEL - Manufatura e Manutenção de Veículos Elétricos LTDA;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0043_S08.xml;PD-00385-0043;;;45176153000132;Empresa de Pesquisa Tecnologia e Serviços da Universidade de Taubaté;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0043_S08.xml;PD-00385-0043;;;60821253000158;Iluminatti Comércio e Serviços Técnicos Ltda;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0050_S06.xml;PD-00385-0050;03SEP2012;04APR2016;02641663000110;Centro de Pesquisas e Desenvolvimento em Telecomunicações;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0050_S06.xml;PD-00385-0050;03SEP2012;04APR2016;46068425000133;Universidade Estadual de Campinas;Executora;SP;Sudeste
APLPED0385_RELATORIOFINALPED_0051_S01.xml;PD-00385-0051;01NOV2012;30AUG2014;31936362000112;Engenho Pesquisa e Desenvolvimento e Consult;Executora;RJ;Sudeste
APLPED0385_RELATORIOFINALPED_0055_S01.xml;PD-00385-0055;16MAY2013;12APR2015;02791844000123;Mercados de Energia;Executora;RJ;Sudeste
APLPED0385_RELATORIOFINALPED_0808_S07.xml;PD-00385-0808;;;07844363000152;Instituto ABRADEE da Energia;Executora;RJ;Sudeste
APLPED0387_RELATORIOFINALPED_0001_S12.xml;PD-00387-0001;;;00703697000167;Fundação de Apoio e Desenvolvimento ao Ensino, Pesquisa e Extensão;Executora;MG;Sudeste
APLPED0387_RELATORIOFINALPED_0001_S12.xml;PD-00387-0001;;;28019214000129;Fundação Padre Leonel Franca;Executora;RJ;Sudeste
APLPED0387_RELATORIOFINALPED_0003_S31.xml;PD-00387-0003;;;00703697000167;Fundação de Apoio e Desenvolvimento, Pesquisa e Extensão;Executora;MG;Sudeste
APLPED0387_RELATORIOFINALPED_0003_S31.xml;PD-00387-0003;;;69095701000158;Andrade e Canellas Consultoria e Engenharia;Executora;AC;Norte
APLPED0387_RELATORIOFINALPED_0108_S10.xml;PD-00387-0108;;;00703697000167;Fundação de Apoio e Desenvolvimento ao Ensino, Pesquisa e Extensão;Executora;MG;Sudeste
APLPED0387_RELATORIOFINALPED_0109_S11.xml;PD-00387-0109;;;01715975000169;Instituto de Tecnologia para o Desenvolvimento;Executora;PR;Sul
APLPED0387_RELATORIOFINALPED_0109_S11.xml;PD-00387-0109;;;10542437000100;MTZ -Tecnologia e Metais Ltda. - ME;Executora;PR;Sul
APLPED0387_RELATORIOFINALPED_0111_S13.xml;PD-00387-0111;;;09127852000119;Recaltech Desenvolvimento em Metalurgia Ltda.;Executora;SP;Sudeste
APLPED0387_RELATORIOFINALPED_0112_S03.xml;PD-00387-0112;;;21195755000169;Universidade Federal de Juiz de Fora;Executora;MG;Sudeste
APLPED0387_RELATORIOFINALPED_0112_S03.xml;PD-00387-0112;;;33555921000170;Pontifícia Universidade Católica Rio de Janeiro;Executora;RJ;Sudeste
APLPED0387_RELATORIOFINALPED_0115_S09.xml;PD-00387-0115;;;55639124000103;Fundação Centro Tecnológico de Hidráulica;Executora;SP;Sudeste
APLPED0387_RELATORIOFINALPED_0212_S04.xml;PD-00387-0212;02SEP2012;02MAR2016;02772961000220;Instituto Tecnológico Simepar;Executora;PR;Sul
APLPED0387_RELATORIOFINALPED_0312_S04.xml;PD-00387-0312;02JAN2013;03JUL2015;63025530000104;Universidade de São Paulo;Executora;SP;Sudeste
APLPED0387_RELATORIOFINALPED_0312_S04.xml;PD-00387-0312;02JAN2013;03JUL2015;68314830000127;Fundação de Apoio à Universidade de São Paulo						;Executora;SP;Sudeste
APLPED0387_RELATORIOFINALPED_0312_S04.xml;PD-00387-0312;02JAN2013;03JUL2015;82703331000152;MRTS - Consultoria e Engenharia Ltda.						;Executora;SP;Sudeste
APLPED0387_RELATORIOFINALPED_0410_S06.xml;PD-00387-0410;;;13154469000127;Gás Energy Tecnologia Ltda.;Executora;RJ;Sudeste
APLPED0387_RELATORIOFINALPED_0410_S06.xml;PD-00387-0410;;;21195755000169;Universidade Federal de Juiz de Fora;Executora;MG;Sudeste
APLPED0387_RELATORIOFINALPED_0410_S06.xml;PD-00387-0410;;;26143115000129;Fundação Centro Tecnológico de Juiz de Fora;Executora;MG;Sudeste
APLPED0387_RELATORIOFINALPED_0411_S02.xml;PD-00387-0411;;;03400080000160;Voith Hidro Ltda;Executora;SP;Sudeste
APLPED0387_RELATORIOFINALPED_0413_S02.xml;PD-00387-0413;04NOV2013;03FEB2017;04709191000116;Instituto Acende Brasil;Executora;SP;Sudeste
APLPED0387_RELATORIOFINALPED_0511_S08.xml;PD-00387-0511;;;03400080000160;Voith Hidro Ltda;Executora;SP;Sudeste
APLPED0387_RELATORIOFINALPED_0811_S03.xml;PD-00387-0811;17OCT2011;31OCT2015;03018444000142;Associação do Laboratório de Sistemas Integráveis Tecnológico;Executora;SP;Sudeste
APLPED0387_RELATORIOFINALPED_0811_S03.xml;PD-00387-0811;17OCT2011;31OCT2015;48102552000137;Aon Holdings Corretores de Seguros Ltda.;Executora;SP;Sudeste
APLPED0390_RELATORIOFINALPED_0001_S14.xml;PD-00390-0001;;;09474731000143;SINAPSIS INOVAÇÃO EM ENERGIA S/S LTDA;Executora;SP;Sudeste
APLPED0390_RELATORIOFINALPED_0002_S51.xml;PD-00390-0002;28MAY2009;30AUG2011;09190030000182;DIAGNO MATERIAIS E MEIO AMBIENTE;Executora;PR;Sul
APLPED0390_RELATORIOFINALPED_0005_S06.xml;PD-00390-0005;;;43588755000161;FDTE - Fundação para o Desenvolvimento Tecnológico da Engenharia;Executora;SP;Sudeste
APLPED0390_RELATORIOFINALPED_0007_S33.xml;PD-00390-0007;01MAY2009;31DEC2010;04732840000108;CONCERT TECHNOLOGIES S/A;Executora;SP;Sudeste
APLPED0390_RELATORIOFINALPED_0007_S33.xml;PD-00390-0007;01MAY2009;31DEC2010;60967551000150;INSTITUTO PRESBITERIANO MACKENZIE;Executora;SP;Sudeste
APLPED0390_RELATORIOFINALPED_0008_S12.xml;PD-00390-0008;08APR2009;18DEC2012;68314830000127;Fundação de apoio à Universidade de São Paulo;Executora;SP;Sudeste
APLPED0390_RELATORIOFINALPED_0009_S12.xml;PD-00390-0009;08APR2009;26MAR2013;04646420000109;Contrel Engenharia S/S Ltda;Executora;SP;Sudeste
APLPED0390_RELATORIOFINALPED_0009_S12.xml;PD-00390-0009;08APR2009;26MAR2013;43588755000161;FDTE - Fundação para o Desenvolvimento Tecnológico da Engenharia;Executora;SP;Sudeste
