"","item","fonte_de_dados","descricao_do_projeto","descricao_do_projeto2","data_assinatura","data_limite","duracao_dias","duracao_meses","duracao_anos","valor_contratado","natureza_do_agente_executor","natureza_do_financiamento","modalidade_do_financiamento","nome_do_agente_Executor","valor_liberado_2013","valor_liberado_2014","valor_liberado_2015","valor_liberado_2016","valor_liberado_2017","valor_liberado_2018","valor_liberado_2019","valor_liberado_2020","valor_liberado_2021","iea1_1","iea1_2","iea1_3","iea1_4","iea2_1","iea2_2","iea2_3","iea3_1","iea3_2","iea3_3","iea3_4","iea3_5","iea3_6","iea3_7","iea4_1","iea4_2","iea5_1","iea5_2","iea6_1","iea6_2","iea6_3","iea7_1","iea7_2"
"753","Bndes-10205361","Bndes","DESENVOLVIMENTO DE FAMILIA DE TURBINAS FLEX (GAS/ETANOL), COMPATIVEL COM O USO DE BIOCOMBUSTIVEIS E APLICAVEL EM TURBOGERADORES ELETRICOS QUE SE TORNEM COMPETITIVOS NO MERCADO MUNDIAL.","desenvolvimento de familia de turbinas flex (gas/etanol), compativel com o uso de biocombustiveis e aplicavel em turbogeradores eletricos que se tornem competitivos no mercado mundial.",2010-07-21,2020-07-21,3650,120,10,12930000,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","VALE SOLUCOES EM ENERGIA S.A - VSE",1293000,1293000,1293000,1293000,1293000,1293000,1293000,1293000,1293000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"754","Bndes-10200141","Bndes","EQUIPAGEM DE UMA CAMARA SEMI-ANECOICA E ATUALIZACAO DE UM LABORATORIO DE SIMULACAO DE REDES DE COMUNICACAO MOVEL  CELU- LAR, NO AMBITO DO PROGRAMA BNDES PARA SUSTENTACAO DO INVES- TIMENTO (PSI).","equipagem de uma camara semi-anecoica e atualizacao de um laboratorio de simulacao de redes de comunicacao movel  celu- lar, no ambito do programa bndes para sustentacao do inves- timento (psi).",2010-07-12,2018-07-12,2920,96,8,3259000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","INSTITUTO DE PESQUISAS ELDORADO",407375,407375,407375,407375,407375,407375,407375,407375,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"755","Bndes-10203661","Bndes","APOIO AOS INVESTIMENTOS DA EMPRESA EM INOVACOES INCREMENTAISDE PROCESSOS PRODUTIVOS NO BIENIO 2009/2010 E NA MONTAGEM DECENTRO DE DESENVOLVIMENTO DE PRODUTOS NA CIDADE DE PAROBE/RSNO ÂMBITO DA LINHA BNDES/INOVACAO PRODUCAO.","apoio aos investimentos da empresa em inovacoes incrementaisde processos produtivos no bienio 2009/2010 e na montagem decentro de desenvolvimento de produtos na cidade de parobe/rsno âmbito da linha bndes/inovacao producao.",2010-06-11,2015-06-11,1825,60,5,4762000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","VULCABRAS AZALEIA - CE, CALCADOS E ARTIGOS ESPORTIVOS S",952400,952400,952400,952400,952400,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"756","Bndes-10203651","Bndes","APOIO AO ESFORCO INOVADOR DA EMPRESA NO PERIODO ENTRE DEZEM BRO  DE  2008 E SETEMBRO DE 2010, NO AMBITO DA LINHA BNDES/ CAPITAL INOVADOR.","apoio ao esforco inovador da empresa no periodo entre dezem bro  de  2008 e setembro de 2010, no ambito da linha bndes/ capital inovador.",2010-06-11,2015-06-11,1825,60,5,29923000,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","VULCABRAS AZALEIA-RS,CALCADOS E ARTIGOS ESPORTIVOS S/A",5984600,5984600,5984600,5984600,5984600,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"757","Bndes-10203651","Bndes","APOIO AO ESFORCO INOVADOR DA EMPRESA NO PERIODO ENTRE DEZEM BRO  DE  2008 E SETEMBRO DE 2010, NO AMBITO DA LINHA BNDES/ CAPITAL INOVADOR.","apoio ao esforco inovador da empresa no periodo entre dezem bro  de  2008 e setembro de 2010, no ambito da linha bndes/ capital inovador.",2010-06-11,2015-06-11,1825,60,5,229000,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","VULCABRAS AZALEIA-RS,CALCADOS E ARTIGOS ESPORTIVOS S/A",45800,45800,45800,45800,45800,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"758","Bndes-09204371","Bndes","AMPLIACAO E MODERNIZACAO DAS INSTALACOES DA EMPRESA PARA PRODUCAO DE RECEPTORES E TRANSMISSORES DE TV DIGITAL, DENTRE OUTROS PRODUTOS, NO AMBITO DA LINHA DE APOIO A INOVACAO.","ampliacao e modernizacao das instalacoes da empresa para producao de receptores e transmissores de tv digital, dentre outros produtos, no ambito da linha de apoio a inovacao.",2010-05-28,2018-05-28,2920,96,8,4700000,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","BRADAR INDUSTRIA S.A",587500,587500,587500,587500,587500,587500,587500,587500,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"759","Bndes-10202501","Bndes","FINANCIAR INVESTIMENTOS DE ENGENHARIA NA PLANTA INDUSTRIAL, LOCALIZADA EM RESENDE/RJ,PARA ADEQUAR A MOTORIZACAO DA LINHA DE ONIBUS E CAMINHOES AO PADRAO PROCONVE P7.","financiar investimentos de engenharia na planta industrial, localizada em resende/rj,para adequar a motorizacao da linha de onibus e caminhoes ao padrao proconve p7.",2010-05-28,2017-11-28,2737.5,90,7.5,103441000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","MAN LATIN AMERICA INDUSTRIA E COMERCIO DE VEICULOS LTDA",13792133.3333333,13792133.3333333,13792133.3333333,13792133.3333333,13792133.3333333,13792133.3333333,13792133.3333333,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"760","Bndes-10202041","Bndes","APOIAR O PLANO DE INVESTIMENTO EM INOVACAO PARA  PESQUISA  EDESENVOLVIMENTO  DE  NOVOS  PRODUTOS E APERFEIÇOAMENTO DA CAPACITACAO PARA INOVAR, INCLUINDO A MODERNIZACAO DA ESTRUTURAFABRIL  E  COMERCIAL,  NO  ÂMBITO  DA LINHA INOVACAO-CAPITALINOVADOR.","apoiar o plano de investimento em inovacao para  pesquisa  edesenvolvimento  de  novos  produtos e aperfeiçoamento da capacitacao para inovar, incluindo a modernizacao da estruturafabril  e  comercial,  no  âmbito  da linha inovacao-capitalinovador.",2010-05-17,2015-11-17,2007.5,66,5.5,4144400,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","CLAMPER INDUSTRIA E COMERCIO S.A",753527.272727273,753527.272727273,753527.272727273,753527.272727273,753527.272727273,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"761","Bndes-10202011","Bndes","DESENVOLVIMENTO DE LINHA DE  EQUIPAMENTOS  DE  MULTIPLEXACAOPOR DIVISAO DE COMPRIMENTOS DE ONDA DE ALTA DENSIDADE (DENSEWAVELENGTH  DIVISION  MULTIPLEXING - DWDM)  DE  40 GIGABYTESPOR  SEGUNDO,  NO  AMBITO  DA LINHA DE INOVACAO TECNOLOGICA/BNDES PSI INOVACAO.","desenvolvimento de linha de  equipamentos  de  multiplexacaopor divisao de comprimentos de onda de alta densidade (densewavelength  division  multiplexing - dwdm)  de  40 gigabytespor  segundo,  no  ambito  da linha de inovacao tecnologica/bndes psi inovacao.",2010-05-13,2015-11-13,2007.5,66,5.5,9916428.8,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","PADTEC S/A",1802987.05454545,1802987.05454545,1802987.05454545,1802987.05454545,1802987.05454545,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"762","Bndes-10201731","Bndes","INVESTIMENTOS EM INFRA-ESTRUTURA, TREINAMENTO, PESQUISA E DESENVOLVIMENTO, MARKETING E COMERCIALIZACAO, NO AMBITO DO PROGRAMA BNDES PARA O DESENVOLVIMENTO DA INDUSTRIA NACIONAL DE SOFTWARE E SERVICOS DE TECNOLOGIA DA INFORMACAO - BNDES PROSOFT-EMPRESA.","investimentos em infra-estrutura, treinamento, pesquisa e desenvolvimento, marketing e comercializacao, no ambito do programa bndes para o desenvolvimento da industria nacional de software e servicos de tecnologia da informacao - bndes prosoft-empresa.",2010-05-10,2016-05-10,2190,72,6,3974000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","CLARANET TECHNOLOGY S.A.",662333.333333333,662333.333333333,662333.333333333,662333.333333333,662333.333333333,662333.333333333,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"763","Bndes-09215431","Bndes","INVESTIMENTO EM INFRA-ESTRUTURA,TREINAMENTO E CERTIFICACAO, PESQUISA E DESENVOLVIMENTO DE NOVAS SOLUCOES E MARKETING E  COMERCIALIZACAO, NO AMBITO DO PROGRAMA BNDES PARA O DESENVOLVIMENTO DA INDUSTRIA NACIONAL DE SOFTWARE E SERVICOS DE TECNOLOGIA DA INFORMACAO - BNDES  PROSOFT.","investimento em infra-estrutura,treinamento e certificacao, pesquisa e desenvolvimento de novas solucoes e marketing e  comercializacao, no ambito do programa bndes para o desenvolvimento da industria nacional de software e servicos de tecnologia da informacao - bndes  prosoft.",2010-04-29,2016-04-29,2190,72,6,1933000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","SELBETTI GESTAO DE DOCUMENTOS S.A.",322166.666666667,322166.666666667,322166.666666667,322166.666666667,322166.666666667,322166.666666667,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"764","Bndes-10201211","Bndes","INVESTIMENTOS EM INFRA-ESTRUTURA,PESQUISA E DESENVOLVIMENTO,TREINAMENTO E QUALIDADE, NO AMBITO DO PROGRAMA BNDES PARA O  DESENVOLVIMENTO DA INDUSTRIA NACIONAL DE SOFTWARE E SERVICOS DE TECNOLOGIA DA INFORMACAO - BNDES PROSOFT.","investimentos em infra-estrutura,pesquisa e desenvolvimento,treinamento e qualidade, no ambito do programa bndes para o  desenvolvimento da industria nacional de software e servicos de tecnologia da informacao - bndes prosoft.",2010-04-12,2016-04-12,2190,72,6,2400000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","POWERLOGIC CONSULTORIA E SISTEMAS S/A",400000,400000,400000,400000,400000,400000,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"765","Bndes-10200501","Bndes","INVEST. EM PESQUISA E DESENVOL., MODERNIZACAO DE INFRA-ESTRUTURA E SISTEMAS DE GESTAO EMPRESARIAL, CAPACITACAO DE RECUR.HUMANOS E AQUISICAO DA EMPRESA AMERICANA LOGIC CONTROLS,  NOAMBITO DO PROSOF-EMPRESA, DA LINHA DE INOVAÇÃO-CAPITAL INOVADOR E DA LINHA DE INTERNACIONALIZACAO DE EMPRESA.","invest. em pesquisa e desenvol., modernizacao de infra-estrutura e sistemas de gestao empresarial, capacitacao de recur.humanos e aquisicao da empresa americana logic controls,  noambito do prosof-empresa, da linha de inovação-capital inovador e da linha de internacionalizacao de empresa.",2010-03-25,2015-09-25,2007.5,66,5.5,18334000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - PRÓPRIOS / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","TOTVS LARGE ENTERPRISE TECNOLOGIA S.A.",3333454.54545455,3333454.54545455,3333454.54545455,3333454.54545455,3333454.54545455,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"766","Bndes-10200501","Bndes","INVEST. EM PESQUISA E DESENVOL., MODERNIZACAO DE INFRA-ESTRUTURA E SISTEMAS DE GESTAO EMPRESARIAL, CAPACITACAO DE RECUR.HUMANOS E AQUISICAO DA EMPRESA AMERICANA LOGIC CONTROLS,  NOAMBITO DO PROSOF-EMPRESA, DA LINHA DE INOVAÇÃO-CAPITAL INOVADOR E DA LINHA DE INTERNACIONALIZACAO DE EMPRESA.","invest. em pesquisa e desenvol., modernizacao de infra-estrutura e sistemas de gestao empresarial, capacitacao de recur.humanos e aquisicao da empresa americana logic controls,  noambito do prosof-empresa, da linha de inovação-capital inovador e da linha de internacionalizacao de empresa.",2010-03-25,2016-09-25,2372.5,78,6.5,6299400,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - PRÓPRIOS / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","TOTVS LARGE ENTERPRISE TECNOLOGIA S.A.",969138.461538462,969138.461538462,969138.461538462,969138.461538462,969138.461538462,969138.461538462,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"767","Bndes-10200501","Bndes","INVEST. EM PESQUISA E DESENVOL., MODERNIZACAO DE INFRA-ESTRUTURA E SISTEMAS DE GESTAO EMPRESARIAL, CAPACITACAO DE RECUR.HUMANOS E AQUISICAO DA EMPRESA AMERICANA LOGIC CONTROLS,  NOAMBITO DO PROSOF-EMPRESA, DA LINHA DE INOVAÇÃO-CAPITAL INOVADOR E DA LINHA DE INTERNACIONALIZACAO DE EMPRESA.","invest. em pesquisa e desenvol., modernizacao de infra-estrutura e sistemas de gestao empresarial, capacitacao de recur.humanos e aquisicao da empresa americana logic controls,  noambito do prosof-empresa, da linha de inovação-capital inovador e da linha de internacionalizacao de empresa.",2010-03-25,2015-09-25,2007.5,66,5.5,5654400,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - PRÓPRIOS / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","TOTVS LARGE ENTERPRISE TECNOLOGIA S.A.",1028072.72727273,1028072.72727273,1028072.72727273,1028072.72727273,1028072.72727273,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"768","Bndes-09215231","Bndes","INVESTIMENTOS PARA AMPLIACAO DA CAPACIDADE INSTALADA E MODERNIZACAO DE INSTALACOES, IMPLEM.DE PROGRAMAS DE QUALIDADE, CAPACITACAO DE REC. HUMANOS E INVEST. EM PESQUISA E DESENV. NOAMBITO DO PROGRAMA BNDES PARA O DESENV.DA IND.NAC. DE SOFTWARE E SERV. DE TEC. DA INFORMACAO. BNDES PROSOFT EMPRESA.","investimentos para ampliacao da capacidade instalada e modernizacao de instalacoes, implem.de programas de qualidade, capacitacao de rec. humanos e invest. em pesquisa e desenv. noambito do programa bndes para o desenv.da ind.nac. de software e serv. de tec. da informacao. bndes prosoft empresa.",2010-03-12,2016-09-12,2372.5,78,6.5,281455000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","LIQ CORP S.A.",43300769.2307692,43300769.2307692,43300769.2307692,43300769.2307692,43300769.2307692,43300769.2307692,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"769","Bndes-09215231","Bndes","INVESTIMENTOS PARA AMPLIACAO DA CAPACIDADE INSTALADA E MODERNIZACAO DE INSTALACOES, IMPLEM.DE PROGRAMAS DE QUALIDADE, CAPACITACAO DE REC. HUMANOS E INVEST. EM PESQUISA E DESENV. NOAMBITO DO PROGRAMA BNDES PARA O DESENV.DA IND.NAC. DE SOFTWARE E SERV. DE TEC. DA INFORMACAO. BNDES PROSOFT EMPRESA.","investimentos para ampliacao da capacidade instalada e modernizacao de instalacoes, implem.de programas de qualidade, capacitacao de rec. humanos e invest. em pesquisa e desenv. noambito do programa bndes para o desenv.da ind.nac. de software e serv. de tec. da informacao. bndes prosoft empresa.",2010-03-12,2016-09-12,2372.5,78,6.5,42097000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","LIQ CORP S.A.",6476461.53846154,6476461.53846154,6476461.53846154,6476461.53846154,6476461.53846154,6476461.53846154,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"770","Bndes-09215241","Bndes","DESENVOLVIMENTO DE TRES NOVOS EQUIPAMENTOS E ATUALIZACAO TECNOLOGICA DE OUTROS QUATRO, JA COMERCIALIZADOS PELA EMPRESA.","desenvolvimento de tres novos equipamentos e atualizacao tecnologica de outros quatro, ja comercializados pela empresa.",2010-03-05,2018-03-05,2920,96,8,6200000,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","LIFEMED INDUSTRIAL DE EQUIPAMENTOS E ARTIGOS MEDICOS E",775000,775000,775000,775000,775000,775000,775000,775000,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"771","Bndes-10201621","Bndes","IMPLEMENTACAO DO PLANO DE INVESTIMENTOS 2009/2011 DA EMPRESAATRAVES DA AMPLIACAO DA PLANTA INDUSTRIAL DE SAO BERNARDO DOCAMPO-SP, COM ACRESCIMO DE 25% NA CAPACIDADE DE PRODUCAODE  ONIBUS E CAMINHOES.","implementacao do plano de investimentos 2009/2011 da empresaatraves da ampliacao da planta industrial de sao bernardo docampo-sp, com acrescimo de 25% na capacidade de producaode  onibus e caminhoes.",2010-03-05,2017-03-05,2555,84,7,501208000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - PRÓPRIOS / RECURSOS LIVRES - TESOURO / RECURSOS VINCULADOS - FAT DEPÓSITOS ESPECIAIS","REEMBOLSÁVEL","MERCEDES-BENZ DO BRASIL LTDA.",71601142.8571429,71601142.8571429,71601142.8571429,71601142.8571429,71601142.8571429,71601142.8571429,71601142.8571429,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"772","Bndes-09214031","Bndes","INVEST. EM PESQUISA E DESENVOLVIMENTO, TREINAMENTO E QUALIDADE, INVESTIMENTOS EM INFRA-ESTRUTURA FISICA E  AQUISICAO  DEMAQUINAS E EQUIPAMENTOS NAC. E MARKETING E COMERCIALIZACA DOPRODUTO T-COD EDUCACAO NO AMBITO DO PROGRAMA BNDES PARA  SUSTENTACAO DO INVEST.(PSI-INOVAÇÃO) E (PROTVD - FORNECEDOR).","invest. em pesquisa e desenvolvimento, treinamento e qualidade, investimentos em infra-estrutura fisica e  aquisicao  demaquinas e equipamentos nac. e marketing e comercializaca doproduto t-cod educacao no ambito do programa bndes para  sustentacao do invest.(psi-inovação) e (protvd - fornecedor).",2010-02-18,2016-02-18,2190,72,6,1100000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - PRÓPRIOS / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","FUNDACAO CPQD - CENTRO DE PESQUISA E DESENVOLVIMENTO EM",183333.333333333,183333.333333333,183333.333333333,183333.333333333,183333.333333333,183333.333333333,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"773","Bndes-09214031","Bndes","INVEST. EM PESQUISA E DESENVOLVIMENTO, TREINAMENTO E QUALIDADE, INVESTIMENTOS EM INFRA-ESTRUTURA FISICA E  AQUISICAO  DEMAQUINAS E EQUIPAMENTOS NAC. E MARKETING E COMERCIALIZACA DOPRODUTO T-COD EDUCACAO NO AMBITO DO PROGRAMA BNDES PARA  SUSTENTACAO DO INVEST.(PSI-INOVAÇÃO) E (PROTVD - FORNECEDOR).","invest. em pesquisa e desenvolvimento, treinamento e qualidade, investimentos em infra-estrutura fisica e  aquisicao  demaquinas e equipamentos nac. e marketing e comercializaca doproduto t-cod educacao no ambito do programa bndes para  sustentacao do invest.(psi-inovação) e (protvd - fornecedor).",2010-02-18,2016-02-18,2190,72,6,176000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - PRÓPRIOS / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","FUNDACAO CPQD - CENTRO DE PESQUISA E DESENVOLVIMENTO EM",29333.3333333333,29333.3333333333,29333.3333333333,29333.3333333333,29333.3333333333,29333.3333333333,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"774","Bndes-09214031","Bndes","INVEST. EM PESQUISA E DESENVOLVIMENTO, TREINAMENTO E QUALIDADE, INVESTIMENTOS EM INFRA-ESTRUTURA FISICA E  AQUISICAO  DEMAQUINAS E EQUIPAMENTOS NAC. E MARKETING E COMERCIALIZACA DOPRODUTO T-COD EDUCACAO NO AMBITO DO PROGRAMA BNDES PARA  SUSTENTACAO DO INVEST.(PSI-INOVAÇÃO) E (PROTVD - FORNECEDOR).","invest. em pesquisa e desenvolvimento, treinamento e qualidade, investimentos em infra-estrutura fisica e  aquisicao  demaquinas e equipamentos nac. e marketing e comercializaca doproduto t-cod educacao no ambito do programa bndes para  sustentacao do invest.(psi-inovação) e (protvd - fornecedor).",2010-02-18,2016-02-18,2190,72,6,624379,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - PRÓPRIOS / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","FUNDACAO CPQD - CENTRO DE PESQUISA E DESENVOLVIMENTO EM",104063.166666667,104063.166666667,104063.166666667,104063.166666667,104063.166666667,104063.166666667,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"775","Bndes-09214451","Bndes","IMPLANTACAO DE LABORATORIO DE TESTES E DESENVOLVIMENTO DE TUBOS FLEXIVEIS PARA SISTEMAS DE PRODUCAO DE PETROLEO NA UNIDADE DE CARIACICA (ES) E AMPLIACAO DA CAPACIDADE PRODUTIVA DA UNIDADE DE VILA VELHA (ES).","implantacao de laboratorio de testes e desenvolvimento de tubos flexiveis para sistemas de producao de petroleo na unidade de cariacica (es) e ampliacao da capacidade produtiva da unidade de vila velha (es).",2010-02-18,2016-02-18,2190,72,6,26261000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","PRYSMIAN SURFLEX UMBILICAIS TUBOS FLEXIV DO BRASIL LTDA",4376833.33333333,4376833.33333333,4376833.33333333,4376833.33333333,4376833.33333333,4376833.33333333,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"776","Bndes-09214421","Bndes","INVEST. CORPORATIVOS EM GESTAO, QUALIDADE, TECNOLOGIA DE IN FORMACAO, TREINAMENTO, INFRA-ESTRUTURA E ESTRUTURACAO DE NO VOS CANAIS DE VENDAS; APOIO AO CENTRO DE  INOVACAO; REVISAO DA LINHA DE PORTAIS EDUCACIONAIS E DESENV. DE UM NOVO  MODE LO DE MESA EDUCACIONAL, NO AMBITO DO FINEM/BC/PSI-INOVACAO.","invest. corporativos em gestao, qualidade, tecnologia de in formacao, treinamento, infra-estrutura e estruturacao de no vos canais de vendas; apoio ao centro de  inovacao; revisao da linha de portais educacionais e desenv. de um novo  mode lo de mesa educacional, no ambito do finem/bc/psi-inovacao.",2010-02-11,2016-02-11,2190,72,6,99508000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","POSITIVO TECNOLOGIA S.A.",16584666.6666667,16584666.6666667,16584666.6666667,16584666.6666667,16584666.6666667,16584666.6666667,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
