"","id","fonte_de_dados","data_assinatura","data_limite","duracao_dias","titulo_projeto","status_projeto","valor_contratado","valor_executado_2013_2020","nome_agente_financiador","natureza_agente_financiador","modalidade_financiamento","nome_agente_Executor","natureza_agente_executor","uf_ag_executor","regiao_ag_executor","natureza_financiamento","valor_executado_2013","valor_executado_2014","valor_executado_2015","valor_executado_2016","valor_executado_2017","valor_executado_2018","valor_executado_2019","valor_executado_2020","descricao_do_projeto2","iea1_1","iea1_2","iea1_3","iea1_4","iea2_1","iea2_2","iea2_3","iea3_1","iea3_2","iea3_3","iea3_4","iea3_5","iea3_6","iea3_7","iea4_1","iea4_2","iea5_1","iea5_2","iea6_1","iea6_2","iea6_3","iea7_1","iea7_2"
"30","Bndes-19207851","Bndes",2020-01-22,2020-01-22,0,"AVALIACAO DE SOLUCOES INTEGRADAS DE IOT PARA AS CULTURAS DE SOJA, MILHO, ALGODAO, CANA-DE-ACUCAR E CRIACAO DE BOVINOS PARA CORTE, QUE REALIZEM O MONITORAMENTO E GEREM RECOMENDACOESIMPORTANTES PARA FINS DE OTIMIZACAO DE OPERACAO DE MAQUINAS AGRICOLAS, PREVISAO DE MICROCLIMA, GESTAO DE PRAGAS E PECUA RIA DE PRECISAO, NO AMBITO DO BNDES PILOTOS DE IOT - AMBIENTE RURAL.","ATIVO",369452,369452,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","FUNDACAO CPQD - CENTRO DE PESQUISA E DESENVOLVIMENTO EM","PRIVADA","SP","SE","pública",NA,NA,NA,NA,NA,NA,NA,369452,"avaliacao de solucoes integradas de iot para as culturas de soja, milho, algodao, cana-de-acucar e criacao de bovinos para corte, que realizem o monitoramento e gerem recomendacoesimportantes para fins de otimizacao de operacao de maquinas agricolas, previsao de microclima, gestao de pragas e pecua ria de precisao, no ambito do bndes pilotos de iot - ambiente rural.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"31","Bndes-19206501","Bndes",2020-01-17,2020-01-17,0,"REALIZAR EXPERIMENTOS DE SOLUCOES DE INTERNET DAS COISAS EM MOBILIDADE URBANA E VIGILANCIA URBANA NO MUNICIPIO DE SAO PAULO (SP), BEM COMO DIVULGAR RELATORIO DE AVALIACAO DO PROJETO, NO AMBITO DO BNDES PILOTOS DE IOT.","ATIVO",2626790,2626790,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","ASSOCIACAO DO LABORATORIO DE SISTEMAS INTEGRAVEIS TECNO","PRIVADA","SP","SE","pública",NA,NA,NA,NA,NA,NA,NA,2626790,"realizar experimentos de solucoes de internet das coisas em mobilidade urbana e vigilancia urbana no municipio de sao paulo (sp), bem como divulgar relatorio de avaliacao do projeto, no ambito do bndes pilotos de iot.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"32","Bndes-19900111","Bndes",2020-01-14,2022-02-14,762,"APOIO AO PLANO DE INVESTIMENTOS PARA O PERIODO 2018-2021, NOAMBITO DO BNDES FUNTTEL.","ATIVO",21632000,9992734.90813648,"Bndes","empresa pública","REEMBOLSÁVEL","MPT FIOS E CABOS ESPECIAIS S.A.","PRIVADA","SP","SE","pública",0,0,0,0,0,0,0,9992734.90813648,"apoio ao plano de investimentos para o periodo 2018-2021, noambito do bndes funttel.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"33","Bndes-19205051","Bndes",2020-01-08,2022-02-08,762,"APOIO AO PLANO DE INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO PARA O PERIODO 2019-2020, NO AMBITO DO BNDES FINEM/LINHA INCENTIVADA B  INDUSTRIA E SERVICOS INTENSIVOS EM CONHECIMENTO.","ATIVO",35000000,16443569.5538058,"Bndes","empresa pública","REEMBOLSÁVEL","SENIOR SISTEMAS SA","PRIVADA","SC","S","pública",0,0,0,0,0,0,0,16443569.5538058,"apoio ao plano de investimentos em pesquisa e desenvolvimento para o periodo 2019-2020, no ambito do bndes finem/linha incentivada b  industria e servicos intensivos em conhecimento.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"34","Bndes-19207891","Bndes",2019-12-20,2029-12-20,3653,"DESENVOLVIMENTO E  NACIONALIZACAO DE TECNOLOGIAS  PARA  ATENDIMENTO  AS LEGISLACOES VEICULARES.","ATIVO",396839000,40954914.5907473,"Bndes","empresa pública","REEMBOLSÁVEL","MAN LATIN AMERICA INDUSTRIA E COMERCIO DE VEICULOS LTDA","PRIVADA","RJ","SE","pública",0,0,0,0,0,0,1194970.9827539,39651309.8822885,"desenvolvimento e  nacionalizacao de tecnologias  para  atendimento  as legislacoes veiculares.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"35","Bndes-19207891","Bndes",2019-12-20,2029-12-20,3653,"DESENVOLVIMENTO E  NACIONALIZACAO DE TECNOLOGIAS  PARA  ATENDIMENTO  AS LEGISLACOES VEICULARES.","ATIVO",46496000,4798519.57295374,"Bndes","empresa pública","REEMBOLSÁVEL","MAN LATIN AMERICA INDUSTRIA E COMERCIO DE VEICULOS LTDA","PRIVADA","RJ","SE","pública",0,0,0,0,0,0,140009.854913769,4645781.54941144,"desenvolvimento e  nacionalizacao de tecnologias  para  atendimento  as legislacoes veiculares.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"36","Bndes-19900071","Bndes",2019-12-20,2029-12-20,3653,"APOIO AO DESENVOLVIMENTO E FABRICACAO DE CAMINHOES ELETRICOS, NA UNIDADE DA CLIENTE EM RESENDE, RJ.","ATIVO",72565000,7488914.59074733,"Bndes","empresa pública","REEMBOLSÁVEL","MAN LATIN AMERICA INDUSTRIA E COMERCIO DE VEICULOS LTDA","PRIVADA","RJ","SE","pública",0,0,0,0,0,0,218509.444292362,7250540.6515193,"apoio ao desenvolvimento e fabricacao de caminhoes eletricos, na unidade da cliente em resende, rj.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"37","Bndes-19900071","Bndes",2019-12-20,2029-12-20,3653,"APOIO AO DESENVOLVIMENTO E FABRICACAO DE CAMINHOES ELETRICOS, NA UNIDADE DA CLIENTE EM RESENDE, RJ.","ATIVO",16049000,1656302.4911032,"Bndes","empresa pública","REEMBOLSÁVEL","MAN LATIN AMERICA INDUSTRIA E COMERCIO DE VEICULOS LTDA","PRIVADA","RJ","SE","pública",0,0,0,0,0,0,48327.1283876266,1603581.98740761,"apoio ao desenvolvimento e fabricacao de caminhoes eletricos, na unidade da cliente em resende, rj.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"38","Bndes-19204751","Bndes",2019-11-18,2019-11-18,0,"USO DE VISAO COMPUTACIONAL E CAMERAS DE ALTA DEFINICAO PARA SEGURANCA PUBLICA; PORTAIS DE RECONHECIMENTO E IDENTIFICACAODE VEICULOS PELO USO DE CAMERAS INTELIGENTES; ESTACOES METE OROLOGICAS COMPACTAS E CONECTADAS;  PROVIMENTO DE SERVICO DEVEICULOS ELETRICOS COMPARTILHADOS; SERVICO DE ILUMINACAO PU BLICA POR MEIO DE PLATAFORMA DE TELEGESTAO CONVERGENTE.","ATIVO",2975325.91,2975325.91,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","FUNDACAO CPQD - CENTRO DE PESQUISA E DESENVOLVIMENTO EM","PRIVADA","SP","SE","pública",NA,NA,NA,NA,NA,NA,2975325.91,NA,"uso de visao computacional e cameras de alta definicao para seguranca publica; portais de reconhecimento e identificacaode veiculos pelo uso de cameras inteligentes; estacoes mete orologicas compactas e conectadas;  provimento de servico deveiculos eletricos compartilhados; servico de iluminacao pu blica por meio de plataforma de telegestao convergente.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"39","Bndes-19204971","Bndes",2019-07-29,2019-07-29,0,"AVALIACAO DE SOLUCOES INTEGRADAS DE IOT PARA AS CULTURAS DE SOJA E MILHO, QUE REALIZEM O MONITORAMENTO E GEREM RECOMENDACOES IMPORTANTES SOBRE O USO DE RECURSOS NATURAIS, INSUMOS EMAQUINARIO.","ATIVO",1000380,1000380,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","FUNDACAO PARA INOVACOES TECNOLOGICAS - FITEC","PRIVADA","MG","SE","pública",NA,NA,NA,NA,NA,NA,1000380,NA,"avaliacao de solucoes integradas de iot para as culturas de soja e milho, que realizem o monitoramento e gerem recomendacoes importantes sobre o uso de recursos naturais, insumos emaquinario.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"40","Bndes-19203731","Bndes",2019-07-23,2031-01-23,4202,"CONSTRUCAO DE CENTRO DE P&D, AMPLIACAO DA CAPACIDADE PRODUTIVA E IMPLANTACAO DE INFRAESTRUTURA DE APOIO A PRODUCAO NAS UNIDADES INDUSTRIAIS DA MYRALIS EM VALINHOS  SP E AGUAI  SP.","ATIVO",9629393,1207684.46239886,"Bndes","empresa pública","REEMBOLSÁVEL","MYRALIS INDUSTRIA FARMACEUTICA LTDA","PRIVADA","SP","SE","pública",0,0,0,0,0,0,368951.040694907,836441.800333175,"construcao de centro de p&d, ampliacao da capacidade produtiva e implantacao de infraestrutura de apoio a producao nas unidades industriais da myralis em valinhos  sp e aguai  sp.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"41","Bndes-18207431","Bndes",2019-07-15,2027-07-15,2922,"APOIO AO PLANO DE NEGOCIOS, PARA O PERIODO DE 2018 A 2021, CONTEMPLANDO INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO, SERVICOS TECNICOS ESPECIALIZADOS, GASTOS OPERACIONAIS E TREINAMENTO, NO AMBITO LINHA FINEM - INCENTIVADA A/INOVACAO","ATIVO",50128000,9178124.57221081,"Bndes","empresa pública","REEMBOLSÁVEL","INTELBRAS S.A. INDUSTRIA DE TELECOMUNICACAO ELETRONICA","PRIVADA","SC","S","pública",0,0,0,0,0,0,2899258.04243669,6261711.15674196,"apoio ao plano de negocios, para o periodo de 2018 a 2021, contemplando investimentos em pesquisa e desenvolvimento, servicos tecnicos especializados, gastos operacionais e treinamento, no ambito linha finem - incentivada a/inovacao",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"42","Bndes-18207431","Bndes",2019-07-15,2027-07-15,2922,"APOIO AO PLANO DE NEGOCIOS, PARA O PERIODO DE 2018 A 2021, CONTEMPLANDO INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO, SERVICOS TECNICOS ESPECIALIZADOS, GASTOS OPERACIONAIS E TREINAMENTO, NO AMBITO LINHA FINEM - INCENTIVADA A/INOVACAO","ATIVO",30000000,5492813.14168378,"Bndes","empresa pública","REEMBOLSÁVEL","INTELBRAS S.A. INDUSTRIA DE TELECOMUNICACAO ELETRONICA","PRIVADA","SC","S","pública",0,0,0,0,0,0,1735112.93634497,3747433.26488706,"apoio ao plano de negocios, para o periodo de 2018 a 2021, contemplando investimentos em pesquisa e desenvolvimento, servicos tecnicos especializados, gastos operacionais e treinamento, no ambito linha finem - incentivada a/inovacao",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"43","Bndes-18206471","Bndes",2019-03-25,2026-03-25,2557,"APOIO AO PLANO DE INVESTIMENTOS DA BRISANET CONTEMPLANDO A IMPLANTACAO DE INFRAESTRUTURA DE REDE DE ACESSO FTTH EM CIDADES LOCALIZADAS NO SEMIARIDO NORDESTE DO BRASIL PARA OFERTA DE SERVICOS TRIPLE PLAY, TELEFONIA, ACESSO A INTERNET E TV POR ASSINATURA.","ATIVO",23366000,5912319.90614001,"Bndes","empresa pública","REEMBOLSÁVEL","BRISANET SERVICOS DE TELECOMUNICACOES LTDA","PRIVADA","IE","IE","pública",0,0,0,0,0,0,2567792.72585061,3335389.12788424,"apoio ao plano de investimentos da brisanet contemplando a implantacao de infraestrutura de rede de acesso ftth em cidades localizadas no semiarido nordeste do brasil para oferta de servicos triple play, telefonia, acesso a internet e tv por assinatura.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"44","Bndes-18206881","Bndes",2019-03-18,2022-03-18,1096,"APOIO A RENOVACAO DA LINHA DE CAMINHOES FABRICADOS NA SUA PLANTA INDUSTRIAL LOCALIZADA EM RESENDE","ATIVO",70000000,41770072.9927007,"Bndes","empresa pública","REEMBOLSÁVEL","MAN LATIN AMERICA INDUSTRIA E COMERCIO DE VEICULOS LTDA","PRIVADA","RJ","SE","pública",0,0,0,0,0,0,18394160.5839416,23312043.7956204,"apoio a renovacao da linha de caminhoes fabricados na sua planta industrial localizada em resende",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"45","Bndes-18206881","Bndes",2019-03-18,2022-03-18,1096,"APOIO A RENOVACAO DA LINHA DE CAMINHOES FABRICADOS NA SUA PLANTA INDUSTRIAL LOCALIZADA EM RESENDE","ATIVO",24000000,14321167.8832117,"Bndes","empresa pública","REEMBOLSÁVEL","MAN LATIN AMERICA INDUSTRIA E COMERCIO DE VEICULOS LTDA","PRIVADA","RJ","SE","pública",0,0,0,0,0,0,6306569.34306569,7992700.72992701,"apoio a renovacao da linha de caminhoes fabricados na sua planta industrial localizada em resende",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"46","Bndes-18205801","Bndes",2019-03-14,2024-09-14,2011,"PLANO DE INVESTIMENTOS DA FINNET CONTEMPLANDO DISPENDIOS EM PESQUISA E DESENVOLVIMENTO E OBRAS CIVIS, NO AMBITO DA LINHAFINEM - INCENTIVADA B (INDUSTRIA E SERVICOS INTENSIVOS EM C ONHECIMENTO).","ATIVO",10000000,3272003.97812034,"Bndes","empresa pública","REEMBOLSÁVEL","FINNET S/A - TECNOLOGIA.","PRIVADA","SP","SE","pública",0,0,0,0,0,0,1452013.92342118,1815017.40427648,"plano de investimentos da finnet contemplando dispendios em pesquisa e desenvolvimento e obras civis, no ambito da linhafinem - incentivada b (industria e servicos intensivos em c onhecimento).",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"47","Bndes-18208141","Bndes",2019-03-01,2028-09-01,3472,"APOIO AO PLANO DA THERMOVAL, ABRANGENDO INVESTIMENTOS EM INOVACAO, EM MODERNIZACAO DA CAPACIDADE PRODUTIVA DE SUA UNIDADE INDUSTRIAL EM CRAVINHOS/SP E EM CAPITAL DE GIRO.","ATIVO",4150000,802030.529953917,"Bndes","empresa pública","REEMBOLSÁVEL","THERMOVAL INDUSTRIA DE VALVULAS LTDA","PRIVADA","SP","SE","pública",0,0,0,0,0,0,364559.331797235,436275.921658986,"apoio ao plano da thermoval, abrangendo investimentos em inovacao, em modernizacao da capacidade produtiva de sua unidade industrial em cravinhos/sp e em capital de giro.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"48","Bndes-18207861","Bndes",2019-02-18,2019-02-18,0,"APLICACAO DE RECURSOS NAO REEMBOLSAVEIS EM PLANOS DE INOVACAO CONTEMPLANDO PROJETOS PILOTO COM TECNOLOGIAS DE INTERNET DAS COISAS (IOT) PARA A INDUSTRIA, EM CONSONANCIA COM O PLANODE ACAO DO ESTUDO DE IOT E EM PARCERIA COM O SENAI E A EMBR APII.","ATIVO",5000000,5000000,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","SERVICO NACIONAL DE APRENDIZAGEM INDUSTRIAL SENAI","PRIVADA","SP","SE","pública",NA,NA,NA,NA,NA,NA,5000000,NA,"aplicacao de recursos nao reembolsaveis em planos de inovacao contemplando projetos piloto com tecnologias de internet das coisas (iot) para a industria, em consonancia com o planode acao do estudo de iot e em parceria com o senai e a embr apii.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"49","Bndes-18206671","Bndes",2019-01-16,2020-08-16,578,"APOIAR A REALIZACAO DO PLANO DE NEGOCIOS DA EMPRESA, CONTEMPLANDO:                                                      I) A ESTRUTURACAO DO MODELO DE NEGOCIOS;                    II) A PESQUISA E DESENVOLVIMENTO DE PRODUTOS;               III) A IMPLANTACAO E DESENVOLVIMENTO DE SISTEMAS;           IV) ABERTURA DE, PELO MENOS, UMA LOJA CONCEITO; E,          V) DESENVOLVIMENTO DE EMBALAGENS.","LIQUIDADO",2620293,2620293,"Bndes","empresa pública","REEMBOLSÁVEL","DOCG COMERCIO E IMPORTACAO DE PRODUTOS VETERINARIOS LTD","PRIVADA","PR","S","pública",0,0,0,0,0,0,1582149.23356401,1033610.38754325,"apoiar a realizacao do plano de negocios da empresa, contemplando:                                                      i) a estruturacao do modelo de negocios;                    ii) a pesquisa e desenvolvimento de produtos;               iii) a implantacao e desenvolvimento de sistemas;           iv) abertura de, pelo menos, uma loja conceito; e,          v) desenvolvimento de embalagens.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"50","Bndes-18206671","Bndes",2019-01-16,2020-08-16,578,"APOIAR A REALIZACAO DO PLANO DE NEGOCIOS DA EMPRESA, CONTEMPLANDO:                                                      I) A ESTRUTURACAO DO MODELO DE NEGOCIOS;                    II) A PESQUISA E DESENVOLVIMENTO DE PRODUTOS;               III) A IMPLANTACAO E DESENVOLVIMENTO DE SISTEMAS;           IV) ABERTURA DE, PELO MENOS, UMA LOJA CONCEITO; E,          V) DESENVOLVIMENTO DE EMBALAGENS.","LIQUIDADO",741086,741086,"Bndes","empresa pública","REEMBOLSÁVEL","DOCG COMERCIO E IMPORTACAO DE PRODUTOS VETERINARIOS LTD","PRIVADA","PR","S","pública",0,0,0,0,0,0,447472.342560554,292331.501730104,"apoiar a realizacao do plano de negocios da empresa, contemplando:                                                      i) a estruturacao do modelo de negocios;                    ii) a pesquisa e desenvolvimento de produtos;               iii) a implantacao e desenvolvimento de sistemas;           iv) abertura de, pelo menos, uma loja conceito; e,          v) desenvolvimento de embalagens.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"51","Bndes-18207311","Bndes",2018-12-28,2033-12-28,5479,"DESENVOLVIMENTO DE NOVOS BIOMATERIAIS E DE PROTESES ORTOPEDICAS POR NOVOS PROCESSOS DE MANUFATURA ADITIVA, E IMPLANTACAODE TECNOLOGIAS DA INDUSTRIA 4.0 NO PROCESSO PRODUTIVO DA UN IDADE FABRIL DA M3 HEALTH.","ATIVO",32414000,4342375.61598832,"Bndes","empresa pública","REEMBOLSÁVEL","M3 HEALTH INDUSTRIA E COMERCIO DE PRODUTOS MEDICOS, ODO","PRIVADA","SP","SE","pública",0,0,0,0,0,17748.1292206607,2153439.6787735,2159355.72184705,"desenvolvimento de novos biomateriais e de proteses ortopedicas por novos processos de manufatura aditiva, e implantacaode tecnologias da industria 4.0 no processo produtivo da un idade fabril da m3 health.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"52","Bndes-18205771","Bndes",2018-12-19,2038-12-19,7305,"APOIO (I) AO PLANO DE INVESTIMENTOS EM DESENVOLVIMENTO DE PRODUTOS DA KARINA NO PERIODO 2018-2019, E (II) A MODERNIZACAODO PARQUE FABRIL.","ATIVO",22768000,2315759.61670089,"Bndes","empresa pública","REEMBOLSÁVEL","KARINA INDUSTRIA E COMERCIO DE PLASTICOS LTDA","PRIVADA","SP","SE","pública",0,0,0,0,0,37401.2320328542,1134504.03832991,1137620.80766598,"apoio (i) ao plano de investimentos em desenvolvimento de produtos da karina no periodo 2018-2019, e (ii) a modernizacaodo parque fabril.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"53","Bndes-18206351","Bndes",2018-12-14,2038-12-14,7305,"CONSTRUCAO DE UMA PLANTA DE PRODUCAO DE ENERGIA ELETRICA PORMEIO DA GERACAO DE BIOGAS A PARTIR DOS SUBPRODUTOS DA PRODU CAO DE ETANOL E ACUCAR COM CAPACIDADE DE ATE 21MW.","ATIVO",97087000,9941283.50444901,"Bndes","empresa pública","REEMBOLSÁVEL","RAIZEN-GEO BIOGAS S.A.","PRIVADA","SP","SE","pública",0,0,0,0,0,225938.26146475,4837736.89253936,4851027.37850787,"construcao de uma planta de producao de energia eletrica pormeio da geracao de biogas a partir dos subprodutos da produ cao de etanol e acucar com capacidade de ate 21mw.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"54","Bndes-18206351","Bndes",2018-12-14,2030-12-14,4383,"CONSTRUCAO DE UMA PLANTA DE PRODUCAO DE ENERGIA ELETRICA PORMEIO DA GERACAO DE BIOGAS A PARTIR DOS SUBPRODUTOS DA PRODU CAO DE ETANOL E ACUCAR COM CAPACIDADE DE ATE 21MW.","ATIVO",25000000,4266484.14328086,"Bndes","empresa pública","REEMBOLSÁVEL","RAIZEN-GEO BIOGAS S.A.","PRIVADA","SP","SE","pública",0,0,0,0,0,96965.5487109286,2076203.51357518,2081907.3693817,"construcao de uma planta de producao de energia eletrica pormeio da geracao de biogas a partir dos subprodutos da produ cao de etanol e acucar com capacidade de ate 21mw.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"55","Bndes-18203351","Bndes",2018-12-05,2018-12-05,0,"DESENVOLVIMENTO DE FAMILIA DE ELETROPOSTOS RECARREGADORES PARA VEICULOS ELETRICOS.","ATIVO",3316550,3316550,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","FUNDACAO CPQD - CENTRO DE PESQUISA E DESENVOLVIMENTO EM","PRIVADA","SP","SE","pública",NA,NA,NA,NA,NA,3316550,NA,NA,"desenvolvimento de familia de eletropostos recarregadores para veiculos eletricos.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"56","Bndes-18203361","Bndes",2018-11-30,2018-11-30,0,"DESENVOLVER UMA LINHA NACIONAL DE ESTACOES DE RECARGA DE VEICULOS ELETRICOS.","ATIVO",3362000,3362000,"Bndes","empresa pública","NÃO REEMBOLSÁVEL","FUNDACAO CENTROS DE REFERENCIA EM TECNOLOGIAS INOVADORA","PRIVADA","SC","S","pública",NA,NA,NA,NA,NA,3362000,NA,NA,"desenvolver uma linha nacional de estacoes de recarga de veiculos eletricos.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"57","Bndes-18205471","Bndes",2018-11-30,2027-11-30,3287,"APOIO AO PLANO DE INVESTIMENTOS DA LINX, CONTEMPLANDO ACOES EM PESQUISA E DESENVOLVIMENTO, TREINAMENTO, MARKETING E COMERCIALIZACAO, ALEM DE INVESTIMENTOS SOCIAIS.","ATIVO",387641000,89863839.9756617,"Bndes","empresa pública","REEMBOLSÁVEL","LINX SISTEMAS E CONSULTORIA LTDA","PRIVADA","SP","SE","pública",0,0,0,0,0,3655878.0042592,42927083.6629145,43045015.211439,"apoio ao plano de investimentos da linx, contemplando acoes em pesquisa e desenvolvimento, treinamento, marketing e comercializacao, alem de investimentos sociais.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
